date,month,year,avg_temperature
5/13/1990,May,1990,8.9
5/12/1990,May,1990,10.05
5/11/1990,May,1990,8.05
5/10/1990,May,1990,9.1
5/9/1990,May,1990,6.5
5/8/1990,May,1990,6.05
5/7/1990,May,1990,5.65
5/6/1990,May,1990,3.5
5/5/1990,May,1990,5
5/4/1990,May,1990,8.85
5/3/1990,May,1990,9.35
5/2/1990,May,1990,11.1
5/1/1990,May,1990,8.35
4/30/1990,April,1990,6.2
4/29/1990,April,1990,1.9
4/28/1990,April,1990,7.4
4/27/1990,April,1990,10.7
4/26/1990,April,1990,7.8
4/25/1990,April,1990,3.75
4/24/1990,April,1990,0.5
4/23/1990,April,1990,4.25
4/22/1990,April,1990,5.3
4/21/1990,April,1990,5.35
4/20/1990,April,1990,4.65
4/19/1990,April,1990,3.39
4/18/1990,April,1990,3.5
4/17/1990,April,1990,4.8
4/16/1990,April,1990,9.5
4/15/1990,April,1990,3
4/14/1990,April,1990,2.04
4/13/1990,April,1990,2.95
4/12/1990,April,1990,3.55
4/11/1990,April,1990,6.85
4/10/1990,April,1990,5.2
4/9/1990,April,1990,2.45
4/8/1990,April,1990,0.34
4/7/1990,April,1990,0.8
4/6/1990,April,1990,5.65
4/5/1990,April,1990,4.75
4/4/1990,April,1990,5.65
4/3/1990,April,1990,4.4
4/2/1990,April,1990,3.1
4/1/1990,April,1990,0.55
3/31/1990,March,1990,-1
3/30/1990,March,1990,-3.7
3/29/1990,March,1990,-8.25
3/28/1990,March,1990,-6.3
3/27/1990,March,1990,-6.1
3/26/1990,March,1990,-0.55
3/25/1990,March,1990,-1.25
3/24/1990,March,1990,-3.8
3/23/1990,March,1990,2.4
3/22/1990,March,1990,2.65
3/21/1990,March,1990,2
3/20/1990,March,1990,1.85
3/19/1990,March,1990,4.55
3/18/1990,March,1990,5.35
3/17/1990,March,1990,4.5
3/16/1990,March,1990,0.5
3/15/1990,March,1990,-2
3/14/1990,March,1990,-0.54
3/13/1990,March,1990,0.9
3/12/1990,March,1990,5.05
3/11/1990,March,1990,4.3
3/10/1990,March,1990,1.99
3/9/1990,March,1990,-1
3/8/1990,March,1990,-7.8
3/7/1990,March,1990,-11
3/6/1990,March,1990,-9.05
3/5/1990,March,1990,-8.1
3/4/1990,March,1990,-3.84
3/3/1990,March,1990,1.9
3/2/1990,March,1990,1
3/1/1990,March,1990,-7.35
2/28/1990,February,1990,-5.45
2/27/1990,February,1990,-10.19
2/26/1990,February,1990,-13.35
2/25/1990,February,1990,-11.75
2/24/1990,February,1990,-5.4
2/23/1990,February,1990,4.8
2/22/1990,February,1990,2.5
2/21/1990,February,1990,-9.44
2/20/1990,February,1990,-8.9
2/19/1990,February,1990,0.44
2/18/1990,February,1990,-9.69
2/17/1990,February,1990,-7.05
2/16/1990,February,1990,-4.84
2/15/1990,February,1990,-9.25
2/14/1990,February,1990,-1.7
2/13/1990,February,1990,-4.65
2/12/1990,February,1990,-4.84
2/11/1990,February,1990,1.25
2/10/1990,February,1990,5.55
2/9/1990,February,1990,3
2/8/1990,February,1990,1.4
2/7/1990,February,1990,-4.65
2/6/1990,February,1990,-10.4
2/5/1990,February,1990,-16.35
2/4/1990,February,1990,-15.14
2/3/1990,February,1990,-15.2
2/2/1990,February,1990,-3.4
2/1/1990,February,1990,-2.7
1/31/1990,January,1990,-5.05
1/30/1990,January,1990,-1.6
1/29/1990,January,1990,-1.15
1/28/1990,January,1990,0.34
1/27/1990,January,1990,2.75
1/26/1990,January,1990,6.15
1/25/1990,January,1990,2.25
1/24/1990,January,1990,-0.7
1/23/1990,January,1990,-2.25
1/22/1990,January,1990,-11
1/21/1990,January,1990,-6.75
1/20/1990,January,1990,-5.65
1/19/1990,January,1990,-3.45
1/18/1990,January,1990,3.55
1/17/1990,January,1990,-2.9
1/16/1990,January,1990,-3.65
1/15/1990,January,1990,-7.3
1/14/1990,January,1990,-9.55
1/13/1990,January,1990,-2.7
1/12/1990,January,1990,1.45
1/11/1990,January,1990,-0.75
1/10/1990,January,1990,2.5
1/9/1990,January,1990,-0.6
1/8/1990,January,1990,1.65
1/7/1990,January,1990,-4.45
1/6/1990,January,1990,-3.8
1/5/1990,January,1990,-0.45
1/4/1990,January,1990,-0.1
1/3/1990,January,1990,-0.2
1/2/1990,January,1990,-4.59
1/1/1990,January,1990,2.44
12/31/1989,December,1989,-5.55
12/30/1989,December,1989,-15.25
12/29/1989,December,1989,-17.25
12/28/1989,December,1989,-8.05
12/27/1989,December,1989,-5.9
12/26/1989,December,1989,1.5
12/25/1989,December,1989,-8.85
12/24/1989,December,1989,-14.55
12/23/1989,December,1989,-12.5
12/22/1989,December,1989,-13.1
12/21/1989,December,1989,-9.05
12/20/1989,December,1989,-7.9
12/19/1989,December,1989,-6.7
12/18/1989,December,1989,-4.84
12/17/1989,December,1989,-4.25
12/16/1989,December,1989,-5.85
12/15/1989,December,1989,-9.05
12/14/1989,December,1989,-10.9
12/13/1989,December,1989,-9.69
12/12/1989,December,1989,-7.19
12/11/1989,December,1989,-5.8
12/10/1989,December,1989,-8.55
12/9/1989,December,1989,-10.35
12/8/1989,December,1989,-10.4
12/7/1989,December,1989,-2.19
12/6/1989,December,1989,-1.2
12/5/1989,December,1989,-6.7
12/4/1989,December,1989,-5.2
12/3/1989,December,1989,-1.5
12/2/1989,December,1989,-10.85
12/1/1989,December,1989,-8.6
11/30/1989,November,1989,-8.14
11/29/1989,November,1989,-2.45
11/28/1989,November,1989,0.65
11/27/1989,November,1989,-4.05
11/26/1989,November,1989,-2.6
11/25/1989,November,1989,-4.4
11/24/1989,November,1989,-6.15
11/23/1989,November,1989,-5.8
11/22/1989,November,1989,-3.95
11/21/1989,November,1989,3.34
11/20/1989,November,1989,0.2
11/19/1989,November,1989,0
11/18/1989,November,1989,5.15
11/17/1989,November,1989,8.55
11/16/1989,November,1989,13.5
11/15/1989,November,1989,12.8
11/14/1989,November,1989,6
11/13/1989,November,1989,0.6
11/12/1989,November,1989,5.9
11/11/1989,November,1989,7.1
11/10/1989,November,1989,11.4
11/9/1989,November,1989,11.2
11/8/1989,November,1989,9.6
11/7/1989,November,1989,11
11/6/1989,November,1989,5.85
11/5/1989,November,1989,0.7
11/4/1989,November,1989,2.75
11/3/1989,November,1989,6.1
11/2/1989,November,1989,7.1
11/1/1989,November,1989,12.2
10/31/1989,October,1989,12.7
10/30/1989,October,1989,9.75
10/29/1989,October,1989,10.65
10/28/1989,October,1989,13.95
10/27/1989,October,1989,5.8
10/26/1989,October,1989,6.65
10/25/1989,October,1989,10
10/24/1989,October,1989,5.75
10/23/1989,October,1989,6.15
10/22/1989,October,1989,8.8
10/21/1989,October,1989,12.15
10/20/1989,October,1989,6.8
10/19/1989,October,1989,4.2
10/18/1989,October,1989,3.2
10/17/1989,October,1989,8.19
10/16/1989,October,1989,7.55
10/15/1989,October,1989,6.65
10/14/1989,October,1989,7.85
10/13/1989,October,1989,12.39
10/12/1989,October,1989,9.5
10/11/1989,October,1989,5.85
10/10/1989,October,1989,5.6
10/9/1989,October,1989,7.15
10/8/1989,October,1989,8.25
10/7/1989,October,1989,9.3
10/6/1989,October,1989,7.65
10/5/1989,October,1989,5.25
10/4/1989,October,1989,6.3
10/3/1989,October,1989,12.9
10/2/1989,October,1989,12.8
10/1/1989,October,1989,8.55
9/30/1989,September,1989,9.65
9/29/1989,September,1989,10.45
9/28/1989,September,1989,7.05
9/27/1989,September,1989,8
9/26/1989,September,1989,12.2
9/25/1989,September,1989,8.65
9/24/1989,September,1989,13.65
9/23/1989,September,1989,20.5
9/22/1989,September,1989,17.64
9/21/1989,September,1989,20.45
9/20/1989,September,1989,17.35
9/19/1989,September,1989,14.65
9/18/1989,September,1989,15
9/17/1989,September,1989,17.05
9/16/1989,September,1989,15.3
9/15/1989,September,1989,14.85
9/14/1989,September,1989,16.39
9/13/1989,September,1989,16.39
9/12/1989,September,1989,18.1
9/11/1989,September,1989,22.85
9/10/1989,September,1989,21.1
9/9/1989,September,1989,16.6
9/8/1989,September,1989,15.85
9/7/1989,September,1989,15.7
9/6/1989,September,1989,13.8
9/5/1989,September,1989,12.05
9/4/1989,September,1989,13.15
9/3/1989,September,1989,15.3
9/2/1989,September,1989,17.8
9/1/1989,September,1989,15.7
8/31/1989,August,1989,17.5
8/30/1989,August,1989,15.14
8/29/1989,August,1989,15.2
8/28/1989,August,1989,12.85
8/27/1989,August,1989,13.9
8/26/1989,August,1989,12.45
8/25/1989,August,1989,12.64
8/24/1989,August,1989,17.64
8/23/1989,August,1989,18.29
8/22/1989,August,1989,21
8/21/1989,August,1989,19.45
8/20/1989,August,1989,18.2
8/19/1989,August,1989,18.5
8/18/1989,August,1989,18.39
8/17/1989,August,1989,20.55
8/16/1989,August,1989,19.5
8/15/1989,August,1989,21.3
8/14/1989,August,1989,21.3
8/13/1989,August,1989,22.1
8/12/1989,August,1989,19.6
8/11/1989,August,1989,20.7
8/10/1989,August,1989,17.8
8/9/1989,August,1989,18.14
8/8/1989,August,1989,18.89
8/7/1989,August,1989,20.7
8/6/1989,August,1989,20.95
8/5/1989,August,1989,19.85
8/4/1989,August,1989,18.35
8/3/1989,August,1989,16.75
8/2/1989,August,1989,16.25
8/1/1989,August,1989,16
7/31/1989,July,1989,17
7/30/1989,July,1989,16.7
7/29/1989,July,1989,18.05
7/28/1989,July,1989,16.5
7/27/1989,July,1989,18.5
7/26/1989,July,1989,19.79
7/25/1989,July,1989,19.1
7/24/1989,July,1989,18.35
7/23/1989,July,1989,17.75
7/22/1989,July,1989,20.6
7/21/1989,July,1989,17.39
7/20/1989,July,1989,15.8
7/19/1989,July,1989,15.35
7/18/1989,July,1989,18.5
7/17/1989,July,1989,15.1
7/16/1989,July,1989,15.35
7/15/1989,July,1989,17.89
7/14/1989,July,1989,16.2
7/13/1989,July,1989,19.89
7/12/1989,July,1989,18.7
7/11/1989,July,1989,16.89
7/10/1989,July,1989,17.3
7/9/1989,July,1989,18.3
7/8/1989,July,1989,15.6
7/7/1989,July,1989,20
7/6/1989,July,1989,20.2
7/5/1989,July,1989,17.55
7/4/1989,July,1989,15.15
7/3/1989,July,1989,15.4
7/2/1989,July,1989,14.4
7/1/1989,July,1989,16.2
6/30/1989,June,1989,17.95
6/29/1989,June,1989,19.55
6/28/1989,June,1989,15.55
6/27/1989,June,1989,16.64
6/26/1989,June,1989,17.64
6/25/1989,June,1989,16.95
6/24/1989,June,1989,16.45
6/23/1989,June,1989,14.25
6/22/1989,June,1989,20.8
6/21/1989,June,1989,20.39
6/20/1989,June,1989,19.05
6/19/1989,June,1989,16.55
6/18/1989,June,1989,14.85
6/17/1989,June,1989,13.25
6/16/1989,June,1989,10.15
6/15/1989,June,1989,11.95
6/14/1989,June,1989,10.75
6/13/1989,June,1989,13.8
6/12/1989,June,1989,11.75
6/11/1989,June,1989,12.6
6/10/1989,June,1989,10.05
6/9/1989,June,1989,14
6/8/1989,June,1989,13.85
6/7/1989,June,1989,16.14
6/6/1989,June,1989,16.3
6/5/1989,June,1989,18.05
6/4/1989,June,1989,11.55
6/3/1989,June,1989,14.85
6/2/1989,June,1989,12.9
6/1/1989,June,1989,11.1
5/31/1989,May,1989,15
5/30/1989,May,1989,13.7
5/29/1989,May,1989,15.85
5/28/1989,May,1989,13.15
5/27/1989,May,1989,14.35
5/26/1989,May,1989,15.5
5/25/1989,May,1989,12.25
5/24/1989,May,1989,13.4
5/23/1989,May,1989,15.3
5/22/1989,May,1989,13.25
5/21/1989,May,1989,12.8
5/20/1989,May,1989,11.35
5/19/1989,May,1989,8.35
5/18/1989,May,1989,12.05
5/17/1989,May,1989,14
5/16/1989,May,1989,12.75
5/15/1989,May,1989,13.25
5/14/1989,May,1989,8.6
5/13/1989,May,1989,10
5/12/1989,May,1989,8.75
5/11/1989,May,1989,7.5
5/10/1989,May,1989,7.35
5/9/1989,May,1989,8.4
5/8/1989,May,1989,7.65
5/7/1989,May,1989,8.44
5/6/1989,May,1989,6.8
5/5/1989,May,1989,9.75
5/4/1989,May,1989,10.45
5/3/1989,May,1989,9.55
5/2/1989,May,1989,8.6
5/1/1989,May,1989,8.19
4/30/1989,April,1989,8.8
4/29/1989,April,1989,9.9
4/28/1989,April,1989,5.75
4/27/1989,April,1989,7
4/26/1989,April,1989,3.75
4/25/1989,April,1989,3.85
4/24/1989,April,1989,4.55
4/23/1989,April,1989,0.09
4/22/1989,April,1989,2.5
4/21/1989,April,1989,5.55
4/20/1989,April,1989,5.85
4/19/1989,April,1989,2.95
4/18/1989,April,1989,2.8
4/17/1989,April,1989,2.75
4/16/1989,April,1989,1.79
4/15/1989,April,1989,2.6
4/14/1989,April,1989,1
4/13/1989,April,1989,1.75
4/12/1989,April,1989,3.59
4/11/1989,April,1989,2.54
4/10/1989,April,1989,4.8
4/9/1989,April,1989,4.59
4/8/1989,April,1989,3.65
4/7/1989,April,1989,4.9
4/6/1989,April,1989,7.05
4/5/1989,April,1989,7.3
4/4/1989,April,1989,5.2
4/3/1989,April,1989,3
4/2/1989,April,1989,2.55
4/1/1989,April,1989,3.05
3/31/1989,March,1989,-0.3
3/30/1989,March,1989,-3.55
3/29/1989,March,1989,3.55
3/28/1989,March,1989,10.19
3/27/1989,March,1989,4.5
3/26/1989,March,1989,2.1
3/25/1989,March,1989,2
3/24/1989,March,1989,-2.45
3/23/1989,March,1989,-4.55
3/22/1989,March,1989,-3.4
3/21/1989,March,1989,1.09
3/20/1989,March,1989,-7.35
3/19/1989,March,1989,-6.6
3/18/1989,March,1989,2.6
3/17/1989,March,1989,3.24
3/16/1989,March,1989,3.9
3/15/1989,March,1989,3.45
3/14/1989,March,1989,-3.55
3/13/1989,March,1989,-5.5
3/12/1989,March,1989,-3.25
3/11/1989,March,1989,-4.5
3/10/1989,March,1989,-5.55
3/9/1989,March,1989,-9.15
3/8/1989,March,1989,-11.5
3/7/1989,March,1989,-16.25
3/6/1989,March,1989,-6.65
3/5/1989,March,1989,-3.05
3/4/1989,March,1989,-8.79
3/3/1989,March,1989,-9.05
3/2/1989,March,1989,-3.8
3/1/1989,March,1989,-2.75
2/28/1989,February,1989,-3.4
2/27/1989,February,1989,-6.85
2/26/1989,February,1989,-6.15
2/25/1989,February,1989,-5.25
2/24/1989,February,1989,-6.94
2/23/1989,February,1989,-1.75
2/22/1989,February,1989,5.85
2/21/1989,February,1989,4.59
2/20/1989,February,1989,-3.65
2/19/1989,February,1989,-10.5
2/18/1989,February,1989,-13.7
2/17/1989,February,1989,-14.85
2/16/1989,February,1989,-6.25
2/15/1989,February,1989,0.8
2/14/1989,February,1989,0.84
2/13/1989,February,1989,-5.15
2/12/1989,February,1989,-2.6
2/11/1989,February,1989,-3.75
2/10/1989,February,1989,-9.25
2/9/1989,February,1989,-6.35
2/8/1989,February,1989,-4.55
2/7/1989,February,1989,-6.65
2/6/1989,February,1989,-9.05
2/5/1989,February,1989,-14.25
2/4/1989,February,1989,-10.2
2/3/1989,February,1989,-5.75
2/2/1989,February,1989,-4
2/1/1989,February,1989,3.3
1/31/1989,January,1989,2.45
1/30/1989,January,1989,0.35
1/29/1989,January,1989,2.04
1/28/1989,January,1989,-5.35
1/27/1989,January,1989,-3.09
1/26/1989,January,1989,-5.6
1/25/1989,January,1989,-8.05
1/24/1989,January,1989,-0.05
1/23/1989,January,1989,-2.5
1/22/1989,January,1989,-9.04
1/21/1989,January,1989,-5.95
1/20/1989,January,1989,-2.84
1/19/1989,January,1989,-4
1/18/1989,January,1989,-1.09
1/17/1989,January,1989,-2.8
1/16/1989,January,1989,0.44
1/15/1989,January,1989,3.75
1/14/1989,January,1989,-4.55
1/13/1989,January,1989,-0.59
1/12/1989,January,1989,-4.65
1/11/1989,January,1989,-6
1/10/1989,January,1989,-4.4
1/9/1989,January,1989,1.25
1/8/1989,January,1989,3.5
1/7/1989,January,1989,-9.35
1/6/1989,January,1989,-11.5
1/5/1989,January,1989,-10.95
1/4/1989,January,1989,-8.85
1/3/1989,January,1989,-4.3
1/2/1989,January,1989,-9.69
1/1/1989,January,1989,-12
12/31/1988,December,1988,-5.85
12/30/1988,December,1988,-10.95
12/29/1988,December,1988,-3.55
12/28/1988,December,1988,3.3
12/27/1988,December,1988,-4.39
12/26/1988,December,1988,-2.85
12/25/1988,December,1988,4.25
12/24/1988,December,1988,-0.09
12/23/1988,December,1988,-7.7
12/22/1988,December,1988,-2.8
12/21/1988,December,1988,6.55
12/20/1988,December,1988,3.75
12/19/1988,December,1988,-5.9
12/18/1988,December,1988,-5.75
12/17/1988,December,1988,-9.3
12/16/1988,December,1988,-4.25
12/15/1988,December,1988,0.95
12/14/1988,December,1988,0.7
12/13/1988,December,1988,-6.5
12/12/1988,December,1988,-13.25
12/11/1988,December,1988,-12.45
12/10/1988,December,1988,-7.25
12/9/1988,December,1988,-5.9
12/8/1988,December,1988,-1.5
12/7/1988,December,1988,4.34
12/6/1988,December,1988,-4.34
12/5/1988,December,1988,-7.2
12/4/1988,December,1988,-0.15
12/3/1988,December,1988,2.04
12/2/1988,December,1988,0.89
12/1/1988,December,1988,4.5
11/30/1988,November,1988,1.79
11/29/1988,November,1988,4.6
11/28/1988,November,1988,10.7
11/27/1988,November,1988,3.75
11/26/1988,November,1988,1.5
11/25/1988,November,1988,-2.8
11/24/1988,November,1988,-2.5
11/23/1988,November,1988,-0.95
11/22/1988,November,1988,-0.45
11/21/1988,November,1988,6.1
11/20/1988,November,1988,1.95
11/19/1988,November,1988,1.09
11/18/1988,November,1988,4.4
11/17/1988,November,1988,7.9
11/16/1988,November,1988,4.5
11/15/1988,November,1988,6.05
11/14/1988,November,1988,8.69
11/13/1988,November,1988,1.54
11/12/1988,November,1988,1.55
11/11/1988,November,1988,7.25
11/10/1988,November,1988,6.4
11/9/1988,November,1988,5.5
11/8/1988,November,1988,8.8
11/7/1988,November,1988,10
11/6/1988,November,1988,11.45
11/5/1988,November,1988,10.5
11/4/1988,November,1988,8.64
11/3/1988,November,1988,7.35
11/2/1988,November,1988,10.64
11/1/1988,November,1988,3.35
10/31/1988,October,1988,2.29
10/30/1988,October,1988,4.15
10/29/1988,October,1988,7.94
10/28/1988,October,1988,7.1
10/27/1988,October,1988,7.6
10/26/1988,October,1988,8.65
10/25/1988,October,1988,11.6
10/24/1988,October,1988,10.15
10/23/1988,October,1988,11.5
10/22/1988,October,1988,6.95
10/21/1988,October,1988,4.3
10/20/1988,October,1988,8.44
10/19/1988,October,1988,12.6
10/18/1988,October,1988,6.85
10/17/1988,October,1988,6.75
10/16/1988,October,1988,6
10/15/1988,October,1988,5.7
10/14/1988,October,1988,5
10/13/1988,October,1988,6.8
10/12/1988,October,1988,9.65
10/11/1988,October,1988,12.75
10/10/1988,October,1988,7.95
10/9/1988,October,1988,6.44
10/8/1988,October,1988,3.85
10/7/1988,October,1988,5
10/6/1988,October,1988,6.9
10/5/1988,October,1988,9.25
10/4/1988,October,1988,8.8
10/3/1988,October,1988,15.8
10/2/1988,October,1988,15.75
10/1/1988,October,1988,15.05
9/30/1988,September,1988,8.3
9/29/1988,September,1988,9.35
9/28/1988,September,1988,12.55
9/27/1988,September,1988,11.1
9/26/1988,September,1988,10.75
9/25/1988,September,1988,11.3
9/24/1988,September,1988,14.65
9/23/1988,September,1988,11.8
9/22/1988,September,1988,14.05
9/21/1988,September,1988,13.2
9/20/1988,September,1988,14.89
9/19/1988,September,1988,15.4
9/18/1988,September,1988,13.2
9/17/1988,September,1988,10.6
9/16/1988,September,1988,9.75
9/15/1988,September,1988,11.55
9/14/1988,September,1988,12.45
9/13/1988,September,1988,12.05
9/12/1988,September,1988,12.4
9/11/1988,September,1988,15.25
9/10/1988,September,1988,16.5
9/9/1988,September,1988,14.75
9/8/1988,September,1988,15.75
9/7/1988,September,1988,13.15
9/6/1988,September,1988,13.65
9/5/1988,September,1988,17.05
9/4/1988,September,1988,11.64
9/3/1988,September,1988,14.6
9/2/1988,September,1988,18.7
9/1/1988,September,1988,17.85
8/31/1988,August,1988,18.25
8/30/1988,August,1988,18.14
8/29/1988,August,1988,22.25
8/28/1988,August,1988,18.8
8/27/1988,August,1988,18.39
8/26/1988,August,1988,17.45
8/25/1988,August,1988,14.35
8/24/1988,August,1988,14.6
8/23/1988,August,1988,13.5
8/22/1988,August,1988,14.14
8/21/1988,August,1988,16.35
8/20/1988,August,1988,17.25
8/19/1988,August,1988,15.25
8/18/1988,August,1988,17.3
8/17/1988,August,1988,17.39
8/16/1988,August,1988,17.89
8/15/1988,August,1988,15.05
8/14/1988,August,1988,19.1
8/13/1988,August,1988,21.7
8/12/1988,August,1988,21.85
8/11/1988,August,1988,20.45
8/10/1988,August,1988,20.35
8/9/1988,August,1988,19.64
8/8/1988,August,1988,17.55
8/7/1988,August,1988,19.8
8/6/1988,August,1988,23.2
8/5/1988,August,1988,24.79
8/4/1988,August,1988,20.7
8/3/1988,August,1988,18.8
8/2/1988,August,1988,21.05
8/1/1988,August,1988,18.64
7/31/1988,July,1988,19.89
7/30/1988,July,1988,19.95
7/29/1988,July,1988,20.39
7/28/1988,July,1988,19
7/27/1988,July,1988,16.2
7/26/1988,July,1988,18.55
7/25/1988,July,1988,17.2
7/24/1988,July,1988,14.45
7/23/1988,July,1988,16.64
7/22/1988,July,1988,16.5
7/21/1988,July,1988,16.14
7/20/1988,July,1988,20.75
7/19/1988,July,1988,19.5
7/18/1988,July,1988,19.5
7/17/1988,July,1988,17.5
7/16/1988,July,1988,16.89
7/15/1988,July,1988,18.25
7/14/1988,July,1988,12.5
7/13/1988,July,1988,20.35
7/12/1988,July,1988,17
7/11/1988,July,1988,16.85
7/10/1988,July,1988,18.85
7/9/1988,July,1988,20.14
7/8/1988,July,1988,19.39
7/7/1988,July,1988,20.1
7/6/1988,July,1988,17.75
7/5/1988,July,1988,15.05
7/4/1988,July,1988,15.75
7/3/1988,July,1988,16.5
7/2/1988,July,1988,12.65
7/1/1988,July,1988,12.35
6/30/1988,June,1988,11.2
6/29/1988,June,1988,12.2
6/28/1988,June,1988,13
6/27/1988,June,1988,13.7
6/26/1988,June,1988,11.95
6/25/1988,June,1988,12.1
6/24/1988,June,1988,13.95
6/23/1988,June,1988,13.89
6/22/1988,June,1988,17.35
6/21/1988,June,1988,18.6
6/20/1988,June,1988,14.6
6/19/1988,June,1988,16.14
6/18/1988,June,1988,15
6/17/1988,June,1988,14.4
6/16/1988,June,1988,19.35
6/15/1988,June,1988,13.75
6/14/1988,June,1988,12.6
6/13/1988,June,1988,17.39
6/12/1988,June,1988,11.3
6/11/1988,June,1988,12.5
6/10/1988,June,1988,10
6/9/1988,June,1988,12.3
6/8/1988,June,1988,10.95
6/7/1988,June,1988,10.15
6/6/1988,June,1988,9.69
6/5/1988,June,1988,8.8
6/4/1988,June,1988,8.55
6/3/1988,June,1988,9.15
6/2/1988,June,1988,6.65
6/1/1988,June,1988,10.1
5/31/1988,May,1988,8.25
5/30/1988,May,1988,11.4
5/29/1988,May,1988,14.8
5/28/1988,May,1988,14.45
5/27/1988,May,1988,12.85
5/26/1988,May,1988,9.4
5/25/1988,May,1988,12.14
5/24/1988,May,1988,11.25
5/23/1988,May,1988,13.95
5/22/1988,May,1988,13.1
5/21/1988,May,1988,12.8
5/20/1988,May,1988,10.6
5/19/1988,May,1988,12.6
5/18/1988,May,1988,12.3
5/17/1988,May,1988,9.75
5/16/1988,May,1988,7.19
